node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300027685_31	taxon	-0.40848535	0.9310614	1.0001541	-0.7049284	0.26570705	-1.1138265	0.24095201	0.055855542	1.1710038	-0.5940876	-0.7279421	1.4487028	0.085398555	0.9291548	-0.23293184	-1.3472034	-0.8662882	-1.4258887	0.46137643	0.4205885	-0.4679622	0.4837459	0.1164685	0.78417623	-0.171588	-1.0170683	0.7115421	0.26995957	-0.4662031	-0.27680722	-1.2355663	0.39520508
S__3300027685_58	taxon	0.100362375	1.114289	0.7876626	-0.86337626	-0.11293295	-0.07640243	-0.44850352	0.03901858	1.1920956	-0.89114964	-0.7123721	1.3995786	0.5278332	0.9849224	-0.05433558	-0.6318169	-1.1430364	-1.1597962	0.47925448	0.655696	-0.058515977	1.1747766	0.079916716	0.5040062	-0.32218888	-0.96420324	1.1950103	0.66261685	-0.20617566	-0.015892178	-0.7851901	0.22840644
S__3300027687_10	taxon	-0.09868917	0.7167792	0.7940217	-0.66115147	0.28953773	-0.5832008	-0.29948986	-0.1917278	1.1607355	-0.9923283	-0.697504	1.7576699	0.92544055	1.0309578	0.008475751	-0.84574854	-0.43487385	-1.7503011	-0.25915316	0.4351247	-0.5713302	0.6782051	-0.057011202	0.55015755	-0.04142444	-1.0267038	0.7947892	0.48102844	-0.3012763	0.04516837	-1.1929996	0.453494
S__3300027687_20	taxon	0.2553582	-0.40364572	-0.51220095	-0.07775323	-0.59815085	0.98836684	-1.0044928	-0.8826463	-0.27963817	0.38991597	0.8612221	-0.5684507	0.83648217	-0.26515973	0.79261357	-0.1688823	1.3246629	0.61229634	-0.93685865	-0.3416489	-0.8128089	0.45029277	0.95636076	-1.1704162	0.7009578	-0.03989196	-0.41962856	-0.6291663	1.3204348	0.7617068	0.123467766	-0.5496989
S__3300027752_17	taxon	0.03716232	-0.15425512	0.007680811	0.4476061	-0.07250899	0.59417176	-1.1770252	-0.53039664	-0.23808594	0.2241689	0.2940954	-0.30875528	1.0846666	-0.31862465	0.6171399	-0.3175855	1.3182715	0.4611791	-0.96350986	-0.9546541	-0.9847211	0.7387823	0.78993255	-0.5903466	0.12205154	-0.23893708	-0.81114244	-1.10788	0.5802627	0.45019728	-0.61764973	-0.58198255
S__3300027771_26	taxon	0.5666311	-0.25302616	-0.06903881	-0.13438775	-1.423834	1.572965	-0.8113469	-0.7100588	-0.35321748	0.9251667	0.8974888	-0.41726133	0.69025004	0.49777657	0.59099376	-0.07712333	1.277926	1.0531898	-1.6049371	-0.75471365	-0.71680295	1.2841927	1.3487792	-0.9012266	0.8666592	0.14350934	-1.8389363	-0.7036599	1.2560021	1.0926523	-0.03485626	-0.45832315
S__3300027779_22	taxon	-0.07956058	-0.15864547	-0.23722494	0.18135674	-0.29830316	0.176737	-0.43504703	-0.3622723	-0.06385501	-0.09165096	0.3124494	0.059977263	0.53359056	-0.34445563	0.20562726	-0.73366034	0.8442656	0.18633536	-0.8508532	-0.5512652	-0.66082466	0.78984195	0.76690584	-0.3593526	0.5965294	-0.014789671	-0.35180542	-0.4901486	0.71728027	0.6413597	-0.5150212	-0.37673438
S__3300027779_26	taxon	-0.24097237	0.74674577	0.5927086	-0.6317209	-0.031409457	-0.50248396	-0.2202141	-0.10607657	0.8485313	-0.9645064	-0.6536995	1.3451518	0.6131206	0.77295583	-0.16042915	-0.935314	-0.5510788	-1.3544225	-0.007616937	0.16326618	-0.56027186	0.80573106	0.16473737	0.5388461	-0.0075793862	-0.8256305	0.78506505	0.39296103	-0.14956063	0.11032298	-1.0433567	0.29673794
S__3300027779_27	taxon	-0.28275824	0.6789516	0.57872844	-0.5822978	-0.0068797767	-0.55986166	-0.22383061	-0.074224055	0.79641426	-0.95208704	-0.65964776	1.3302183	0.6499609	0.7150699	-0.18224634	-0.9814281	-0.47073868	-1.3847436	-0.0133678615	0.12691212	-0.63069654	0.7520543	0.16560665	0.5444397	-0.016299963	-0.8141257	0.71121967	0.36926672	-0.12276426	0.078883976	-1.0998502	0.26786995
S__3300027791_27	taxon	-0.018606186	0.19448607	-0.059464194	0.5059003	-0.08791968	0.34043318	-1.0302436	-0.24049401	-0.14275075	-0.0864304	0.25926226	0.027068138	1.0498085	-0.48811743	0.3556108	-0.51513135	1.1119998	0.39563584	-0.8567064	-0.54690355	-1.0225013	0.81491864	0.7035389	-0.36246115	0.24970706	-0.23476636	-0.62193155	-0.63255024	0.4886732	0.54965264	-0.67449594	-0.44117302
