taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__GCF_001682155.1	5	159	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	6	2	166140	100	TRUE	GCF_001682155.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.718691274230965	1.63000922767444	1.07763104954	9.6983794869779	92.5700934579439	0.0218978102189781	0.5
S__GCF_002836055.1	5	160	d__Bacteria	p__Bacteroidota	c__Bacteroidia	6	2	461918	100	TRUE	GCF_002836055.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.725319945093546	1.45394933475208	1.0227682291793	7.90973569801153	48.7429906542056	0.0218978102189781	0.5
S__GCF_002836475.1	5	161	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	2	806410	100	TRUE	GCF_002836475.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.578065214165674	1.65763767841736	1.07668831213302	6.84331902024707	73.1822429906542	0.0364963503649635	0.5
S__GCF_003326015.1	5	162	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	13	2	367624	100	TRUE	GCF_003326015.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.43478226828564	1.99435350576652	1.19696142853228	6.9895755117766	162.644859813084	0.0474452554744526	0.5
S__GCF_012276695.1	5	163	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	88	4	1924411	100	TRUE	GCF_012276695.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	2.57777062405816	3.52316956992517	2.9659842627293	7.75270968570433	1353.07009345794	0.321167883211679	1
S__GCF_013407165.1	5	164	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	25	4	610182	100	TRUE	GCF_013407165.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	0.0338379035805249	2.37346755618984	1.36591755273666	8.39701352004559	328.752336448598	0.0912408759124088	1
S__GCF_014279835.1	5	165	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	13	4	333353	100	TRUE	GCF_014279835.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.438295834564987	2.03981335193216	1.21971497293981	7.89262032694181	151.971962616822	0.0474452554744526	1
S__IMGVR_UViG_3300006310_000001	5	166	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	30156	100	FALSE	IMGVR_UViG_3300006310_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.52644930559061	1.38798395564345	0.969314677598018	5.15439399968601	108.163551401869	0.0401459854014599	0.75
S__IMGVR_UViG_3300006467_000165	5	167	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	4	8786	100	FALSE	IMGVR_UViG_3300006467_000165	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.202648140634166	2.45636680961142	1.40009679668354	9.57306234747227	546.785046728972	0.0656934306569343	1
S__IMGVR_UViG_3300009136_000003	5	168	d__Viruses	p__Uroviricota	c__Caudoviricetes	7	3	7630	100	FALSE	IMGVR_UViG_3300009136_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.680089103140537	1.37056837562073	0.983818758716661	7.31679491852093	71.3084112149533	0.0255474452554745	0.75
S__IMGVR_UViG_3300009436_000049	5	169	d__Viruses	p__Uroviricota	c__Caudoviricetes	7	4	3735	100	FALSE	IMGVR_UViG_3300009436_000049	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.661603757721987	1.67262222889657	1.08270346789603	7.44494675769891	132.785046728972	0.0255474452554745	1
S__IMGVR_UViG_3300009440_000004	5	170	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	12007	100	FALSE	IMGVR_UViG_3300009440_000004	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.375014509123619	2.08165268453195	1.22698588278022	9.49944528700426	263.518691588785	0.0510948905109489	1
S__IMGVR_UViG_3300009443_000008	5	171	d__Viruses	p__Uroviricota	c__Caudoviricetes	20	3	33865	100	FALSE	IMGVR_UViG_3300009443_000008	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.149899968300919	2.25916329584109	1.31548249801742	7.47951017611338	296.518691588785	0.072992700729927	0.75
S__IMGVR_UViG_3300020166_000001	5	172	d__Viruses	p__Uroviricota	c__Caudoviricetes	15	2	12885	100	FALSE	IMGVR_UViG_3300020166_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.364656956546671	1.86362310840371	1.137137533479	6.63116023092576	163.163551401869	0.0547445255474453	0.5
S__IMGVR_UViG_3300020166_000015	5	173	d__Viruses	p__Uroviricota	c__Caudoviricetes	43	4	73579	100	FALSE	IMGVR_UViG_3300020166_000015	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.717588325290222	2.71677827525529	1.6638796557684	7.41290073442169	436.5	0.156934306569343	1
S__IMGVR_UViG_3300020182_000036	5	174	d__Viruses	p__Uroviricota	c__Caudoviricetes	22	4	29152	100	FALSE	IMGVR_UViG_3300020182_000036	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0439146931642089	2.23220279006618	1.28886757208342	7.31918704913168	430.453271028037	0.0802919708029197	1
S__IMGVR_UViG_3300020185_000065	5	175	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	3	4216	100	FALSE	IMGVR_UViG_3300020185_000065	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.555054686480429	1.51412389775981	1.01567121663519	5.86417474472829	121.602803738318	0.0364963503649635	0.75
S__IMGVR_UViG_3300020385_000015	5	176	d__Viruses	p__Uroviricota	c__Caudoviricetes	8	2	4948	100	FALSE	IMGVR_UViG_3300020385_000015	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.647350357779739	1.33329610151082	0.967701334762803	5.70644781175927	69.4859813084112	0.0291970802919708	0.5
S__IMGVR_UViG_3300020399_000132	5	177	d__Viruses	p__Uroviricota	c__Caudoviricetes	9	3	30780	100	FALSE	IMGVR_UViG_3300020399_000132	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.5878258005367	1.54434717226065	1.02878422272801	6.94884993039786	134.467289719626	0.0328467153284672	0.75
S__IMGVR_UViG_3300020595_000038	5	178	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	4102	100	FALSE	IMGVR_UViG_3300020595_000038	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.767252445783402	1.4113295662042	1.0155516938769	6.35310554360568	34.0373831775701	0.0182481751824818	0.5
S__IMGVR_UViG_3300021087_000038	5	179	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	4	1289	100	FALSE	IMGVR_UViG_3300021087_000038	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.554547793304742	1.41338181049701	0.979785194064045	6.37109270377379	120.981308411215	0.0364963503649635	1
S__IMGVR_UViG_3300023238_000017	5	180	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	3	3847	100	FALSE	IMGVR_UViG_3300023238_000017	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.548735565795265	1.39197490093628	0.972176733312713	5.47545750727227	137.934579439252	0.0364963503649635	0.75
S__IMGVR_UViG_3300023239_000003	5	181	d__Viruses	p__Uroviricota	c__Caudoviricetes	13	4	9045	100	FALSE	IMGVR_UViG_3300023239_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.407924407091271	1.88902454127023	1.14238552026457	7.54079979652247	269.31308411215	0.0474452554744526	1
S__IMGVR_UViG_3300023239_000010	5	182				5	2																						-0.758089030113003	1.16956431249526	0.937042981152618	4.73226416631735	50.588785046729	0.0182481751824818	0.5
S__IMGVR_UViG_3300023293_000013	5	183	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	1667	100	FALSE	IMGVR_UViG_3300023293_000013	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.761483335443028	1.21463667876349	0.949749217301951	5.52995100005419	43.9252336448598	0.0182481751824818	0.5
S__IMGVR_UViG_3300024520_000070	5	184	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	4	16848	100	FALSE	IMGVR_UViG_3300024520_000070	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.195137502140679	2.12344229386888	1.21200743051949	9.33441282731803	617.509345794393	0.0656934306569343	1
S__IMGVR_UViG_3300025071_000006	5	185	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	18907	100	FALSE	IMGVR_UViG_3300025071_000006	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.404958154527602	2.06005241527737	1.23267807002354	7.63569220587415	153.345794392523	0.0510948905109489	1
S__IMGVR_UViG_3300025079_000001	5	186	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	11653	100	FALSE	IMGVR_UViG_3300025079_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0137549190586194	2.51590332338943	1.43731431490806	7.9236372559189	386.285046728972	0.0839416058394161	1
S__IMGVR_UViG_3300025079_000004	5	187				5	2																						-0.762735457406223	1.18348168180311	0.941581507992644	5.08978294142226	41.6822429906542	0.0182481751824818	0.5
S__IMGVR_UViG_3300025096_000017	5	188				5	2																						-0.761607087899608	1.36641968356337	0.99746685355632	6.21711972945197	43.6728971962617	0.0182481751824818	0.5
S__IMGVR_UViG_3300025120_000373	5	189	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	2241	100	FALSE	IMGVR_UViG_3300025120_000373	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.740722496700283	1.51189517136008	1.03703799675664	7.68552830165004	146.626168224299	0.0182481751824818	0.5
S__IMGVR_UViG_3300025141_000590	5	190	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	4	3026	100	FALSE	IMGVR_UViG_3300025141_000590	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.745006485617142	1.50796021675436	1.03739813085304	7.19796818231935	93.9719626168224	0.0182481751824818	1
S__IMGVR_UViG_3300025264_000009	5	191				5	2																						-0.739953373685701	1.62577154542036	1.07543799807623	8.32816095047509	154.710280373832	0.0182481751824818	0.5
S__IMGVR_UViG_3300025296_001443	5	192	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	3	5984	100	FALSE	IMGVR_UViG_3300025296_001443	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.46185333640042	1.65414290944763	1.05147680794407	7.38372090872476	196.593457943925	0.0437956204379562	0.75
S__IMGVR_UViG_3300025632_000006	5	193	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	3	6243	100	FALSE	IMGVR_UViG_3300025632_000006	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.467625301314637	1.65604636801172	1.05203139960383	7.37516615146482	224.546728971963	0.0437956204379562	0.75
S__IMGVR_UViG_3300025637_000035	5	194	d__Viruses	p__Uroviricota	c__Caudoviricetes	21	3	18283	100	FALSE	IMGVR_UViG_3300025637_000035	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0810816470547291	2.38580126789219	1.36701371973055	7.87136359645752	393.35046728972	0.0766423357664234	0.75
S__IMGVR_UViG_3300025652_000055	5	195	d__Viruses	p__Uroviricota	c__Caudoviricetes	8	3	3990	100	FALSE	IMGVR_UViG_3300025652_000055	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.627055059841967	1.76247719680963	1.11122354412365	7.67224892786406	131.191588785047	0.0291970802919708	0.75
S__IMGVR_UViG_3300025653_000044	5	196	d__Viruses	p__Uroviricota	c__Caudoviricetes	21	4	21024	100	FALSE	IMGVR_UViG_3300025653_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.105984636637517	2.01454924980139	1.18346023187935	7.38259913712749	326.976635514019	0.0766423357664234	1
S__IMGVR_UViG_3300025666_000032	5	197	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	6203	100	FALSE	IMGVR_UViG_3300025666_000032	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.748825526358686	1.41303449883052	1.00645467675658	8.18192167576738	82.6915887850467	0.0182481751824818	0.5
S__IMGVR_UViG_3300025696_000003	5	198	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	10760	100	FALSE	IMGVR_UViG_3300025696_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.761563616341101	1.55347736892984	1.06360997225596	7.18739595438179	50.088785046729	0.0182481751824818	0.5
S__IMGVR_UViG_3300025707_000009	5	199				6	2																						-0.724224069632454	1.47610569415712	1.02976886145001	6.15011906809015	53.4345794392523	0.0218978102189781	0.5
S__IMGVR_UViG_3300025832_000009	5	200	d__Viruses	p__Uroviricota	c__Caudoviricetes	9	2	7761	100	FALSE	IMGVR_UViG_3300025832_000009	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.609027528178883	1.56179636646095	1.04363302644857	7.68440423320388	78.3411214953271	0.0328467153284672	0.5
S__IMGVR_UViG_3300025853_000376	5	201	d__Viruses	p__Uroviricota	c__Caudoviricetes	8	3	4064	100	FALSE	IMGVR_UViG_3300025853_000376	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.617854526478324	1.7209981966221	1.0918984261692	7.84258435979279	172.31308411215	0.0291970802919708	0.75
S__IMGVR_UViG_3300025860_000061	5	202	d__Viruses	p__Uroviricota	c__Caudoviricetes	17	2	10536	100	FALSE	IMGVR_UViG_3300025860_000061	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.265409123837897	2.02316806565356	1.19748608629809	7.90698105171743	248.383177570093	0.062043795620438	0.5
S__IMGVR_UViG_3300025869_000017	5	203	d__Viruses	p__Uroviricota	c__Caudoviricetes	32	4	33565	100	FALSE	IMGVR_UViG_3300025869_000017	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.400304641628173	2.56925261003017	1.47806131709227	7.50270116036432	713.906542056075	0.116788321167883	1
S__IMGVR_UViG_3300025874_000005	5	204	d__Viruses	p__Uroviricota	c__Caudoviricetes	6	2	12287	100	FALSE	IMGVR_UViG_3300025874_000005	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.718295943424029	1.52352954016274	1.04104334529509	7.2900495240472	73.6822429906542	0.0218978102189781	0.5
S__IMGVR_UViG_3300027668_002455	5	205	d__Viruses	p__Uroviricota	c__Caudoviricetes	6	2	12495	100	FALSE	IMGVR_UViG_3300027668_002455	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.722459210989372	1.14906861015427	0.924492805450155	4.09321246804348	53.4392523364486	0.0218978102189781	0.5
S__IMGVR_UViG_3300027687_000007	5	206	d__Viruses	p__Uroviricota	c__Caudoviricetes	65	4	58209	100	FALSE	IMGVR_UViG_3300027687_000007	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	1.68487411757927	3.39805378365776	2.38721438726922	8.38710435110369	1032.73364485981	0.237226277372263	1
S__IMGVR_UViG_3300027780_000015	5	207	d__Viruses	p__Uroviricota	c__Caudoviricetes	42	4	52654	100	FALSE	IMGVR_UViG_3300027780_000015	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.83991834333235	3.17392283798227	1.90306655413684	10.3531470111597	1514.22429906542	0.153284671532847	1
