threshold	method	core	taxon	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	temporal_var_clr	prevalence	mean_tax_abund_tad	edge_type
5	bicor	ST8	S__3300024516_18	0.0897821801117974	1.88188781084786	1.00589370389708	6.89316868681451	3.54150173261773	0.104347826086957	197.417391304348	taxon_site_context
5	bicor	ST8	S__3300024516_26	-0.546385537747279	1.55586627101097	0.902707659303717	7.62674213354649	2.42071985326959	0.0260869565217391	63.6956521739131	taxon_site_context
5	bicor	ST8	S__3300024516_38	1.84324020710463	3.53487011572967	2.37791866301369	9.45026669875184	12.4953067350787	0.295652173913044	1958.77391304348	taxon_site_context
5	bicor	ST8	S__3300025232_4	-0.621209077817223	1.21361395812533	0.800227371599034	5.62957173780462	1.47285883935664	0.0173913043478261	37.8695652173913	taxon_site_context
5	bicor	ST8	S__3300025243_6	-0.478124124734876	1.17333298410933	0.771313005946058	4.77438234257707	1.37671029159891	0.0347826086956522	71.2347826086957	taxon_site_context
5	bicor	ST8	S__3300025276_12	-0.40889368390258	1.23034168601056	0.779828755766844	4.9387406293649	1.51374066433531	0.0434782608695652	81.704347826087	taxon_site_context
5	bicor	ST8	S__3300025690_38	-0.482385517418099	1.51596175569931	0.882754648610173	6.12699960062714	2.29814004474294	0.0347826086956522	61.704347826087	taxon_site_context
5	bicor	ST8	S__3300025894_53	-0.103265526752802	1.72287428322222	0.931766311009166	6.78783026041574	2.96829579578846	0.0782608695652174	192.408695652174	taxon_site_context
5	bicor	ST8	S__3300026080_15	-0.126827197540968	1.81974004789511	0.978279508199134	6.4426124131745	3.31145384191329	0.0782608695652174	141.4	taxon_site_context
5	bicor	ST8	S__3300026087_14	-0.322209784989034	1.55914306269682	0.880705010707904	6.02846421079435	2.43092708995561	0.0521739130434783	135.660869565217	taxon_site_context
5	bicor	ST8	S__3300026119_12	-0.476361215601118	1.59750872794253	0.910583382778504	7.51988593480726	2.55203413585257	0.0347826086956522	77.1739130434783	taxon_site_context
5	bicor	ST8	S__3300026253_28	0.707743385678919	2.73489990819335	1.46714905504885	9.0956539113366	7.47967750783598	0.165217391304348	1225.2	taxon_site_context
5	bicor	ST8	S__3300026253_8	-0.476911178648486	1.20460412225156	0.780068982481518	5.37863202893434	1.45107109134546	0.0347826086956522	73.0086956521739	taxon_site_context
5	bicor	ST8	S__3300026264_29	-0.480232886726121	1.64133420453646	0.92931861037903	7.45349197099417	2.69397797098134	0.0347826086956522	66.3478260869565	taxon_site_context
5	bicor	ST8	S__3300026264_34	3.59151860782722	4.16242538654918	3.89148143916571	10.3146291285721	17.3257850985891	0.478260869565217	4526.38260869565	taxon_site_context
5	bicor	ST8	S__3300027668_18	-0.561412113819572	1.41930612618549	0.861577658396571	7.44029645358713	2.01442987982765	0.0260869565217391	34.7217391304348	taxon_site_context
5	bicor	ST8	S__3300027685_58	-0.609365547658926	1.56467119724954	0.902270985169618	9.17418900911589	2.44819595550232	0.0173913043478261	103	taxon_site_context
5	bicor	ST8	S__3300027687_20	0.834512775206327	2.85483849023185	1.65100183754253	7.56521234083889	8.1501028053093	0.191304347826087	498.321739130435	taxon_site_context
5	bicor	ST8	S__3300027752_17	0.472309455643747	2.2655232281896	1.21800294712527	6.77980186519344	5.13259549746662	0.147826086956522	329.834782608696	taxon_site_context
5	bicor	ST8	S__3300027771_26	-0.696856607623209	0.987276226297826	0.752841307772551	4.51728157372486	0.974714347012875	0.00869565217391304	13.1913043478261	taxon_site_context
5	bicor	ST8	S__3300027779_22	-0.177779727248194	1.64554403663602	0.906295219763649	5.97827616132283	2.70781517650838	0.0695652173913044	170.904347826087	taxon_site_context
5	bicor	ST8	S__3300027779_26	-0.553225462667836	1.065811887753	0.750862540158499	4.23817387548411	1.13595498007561	0.0260869565217391	46.6086956521739	taxon_site_context
5	bicor	ST8	S__3300027779_27	-0.548791031272221	1.08395913178942	0.755296971554114	4.34965676600213	1.17496739938967	0.0260869565217391	55.3826086956522	taxon_site_context
5	bicor	ST8	S__3300027791_27	0.177509533129398	2.06854777391847	1.09999464712902	7.2805706620125	4.27888989298308	0.11304347826087	254.965217391304	taxon_site_context
5	bicor	ST8	S__3300027801_7	-0.476782261017987	1.20671722011307	0.780197900112018	5.55360004424844	1.45616644931741	0.0347826086956522	73.2086956521739	taxon_site_context
5	bicor	ST8	S__3300027827_16	-0.344417780448123	1.63509718807134	0.917039829476229	6.11243316194502	2.6735428144388	0.0521739130434783	86.4086956521739	taxon_site_context
5	bicor	ST8	S__3300027844_72	-0.548371903995064	1.08602255265605	0.755716098831272	4.41164694859338	1.17944498487757	0.0260869565217391	56.104347826087	taxon_site_context
5	bicor	ST8	S__3300027844_79	-0.318670711959638	1.47289731955135	0.849424982518081	6.08487434334774	2.16942651394155	0.0521739130434783	144.026086956522	taxon_site_context
