from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__GCA_009380075.1	S__GCA_005882715.1	0.573686256228679	0.573686256228679	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_003693905.1	S__GCA_005882715.1	0.696268143337438	0.696268143337438	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002726245.1	S__GCA_004356735.1	0.275390482833632	0.275390482833632	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013215605.1	S__GCA_004356735.1	0.241033793158364	0.241033793158364	mi_aracne	spearman	0	GeoB25202_R2
S__3300020423_20	S__GCA_013390375.1	0.0567984198001738	0.0567984198001738	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_009392435.1	S__GCA_013390375.1	0.0986124811482648	0.0986124811482648	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001443365.1	S__GCA_013390375.1	0.101816962179046	0.101816962179046	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__GCA_013390375.1	0.137780869255768	0.137780869255768	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014381985.1	S__GCA_013390375.1	0.117088787829995	0.117088787829995	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_000347635.1	S__GCA_017858365.1	0.14746319763278	0.14746319763278	mi_aracne	spearman	0	GeoB25202_R2
S__3300024516_32	S__GCA_017858365.1	0.21116223965957	0.21116223965957	mi_aracne	spearman	0	GeoB25202_R2
S__3300025775_21	S__GCA_017858365.1	0.280646466601298	0.280646466601298	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_010078385.1	S__3300024344_6	0.256882425153004	0.256882425153004	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014240155.1	S__3300028418_8	0.188147365404192	0.188147365404192	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002690215.1	S__GCA_002335045.1	0.354010878824617	0.354010878824617	mi_aracne	spearman	0	GeoB25202_R2
S__3300024431_39	S__3300027622_6	0.0912652863595508	0.0912652863595508	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_018661385.1	S__3300027622_6	0.418652967261778	0.418652967261778	mi_aracne	spearman	0	GeoB25202_R2
S__3300020317_19	S__3300027622_6	0.356242815789468	0.356242815789468	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004357655.1	S__GCA_009886055.1	0.182565355867254	0.182565355867254	mi_aracne	spearman	0	GeoB25202_R2
S__3300024344_6	S__GCA_009886055.1	0.142818020385061	0.142818020385061	mi_aracne	spearman	0	GeoB25202_R2
S__3300020317_19	S__TARA_AOS_82_MAG_00091	0.98525058458662	0.98525058458662	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016202695.1	S__GCA_018606725.1	0.482803423970754	0.482803423970754	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002725915.1	S__GCA_018606725.1	0.52652058155428	0.52652058155428	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_011771415.1	S__GCA_018606725.1	0.479636949401727	0.479636949401727	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016782865.1	S__GCA_016784625.1	0.573686256228679	0.573686256228679	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_018695965.1	S__3300022885_8	0.233435513090654	0.233435513090654	mi_aracne	spearman	0	GeoB25202_R2
S__3300026080_15	S__3300022885_8	0.43367984643589	0.43367984643589	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016202695.1	S__3300006913_7	0.927578433273604	0.927578433273604	mi_aracne	spearman	0	GeoB25202_R2
