threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__GCF_003326015.1	0.599661581523233	0.599661581523233	0.599661581523233
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCF_003326015.1	0.874322244324824	0.874322244324824	0.874322244324824
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__GCF_003326015.1	0.609756409207602	0.609756409207602	0.609756409207602
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCF_003326015.1	0.9262845245284	0.9262845245284	0.9262845245284
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_009937205.1	S__GCF_003326015.1	0.742252916285069	0.742252916285069	0.742252916285069
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905181585.1	S__GCF_003326015.1	0.794712801391488	0.794712801391488	0.794712801391488
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_016777365.1	0.78250020029458	0.78250020029458	0.78250020029458
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_016777365.1	0.57792328857216	0.57792328857216	0.57792328857216
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_016777365.1	0.656971574899842	0.656971574899842	0.656971574899842
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_016777365.1	0.785493667900427	0.785493667900427	0.785493667900427
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_016777365.1	0.821333256819842	0.821333256819842	0.821333256819842
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_016777365.1	0.736903645679186	0.736903645679186	0.736903645679186
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_016777365.1	0.824158182060428	0.824158182060428	0.824158182060428
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_016777365.1	0.879077791988924	0.879077791988924	0.879077791988924
5	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__IMGVR_UViG_3300038315_000065	S__GCA_016777365.1	-0.557083696256121	0.557083696256121	0.557083696256121
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_016777365.1	0.876404473296135	0.876404473296135	0.876404473296135
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__GCA_016777365.1	0.739220079893266	0.739220079893266	0.739220079893266
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCA_016777365.1	0.942419659452479	0.942419659452479	0.942419659452479
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_009937205.1	S__GCA_016777365.1	0.746876058129634	0.746876058129634	0.746876058129634
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905181585.1	S__GCA_016777365.1	0.803847350867989	0.803847350867989	0.803847350867989
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCF_003326015.1	S__GCA_016777365.1	0.866334821841643	0.866334821841643	0.866334821841643
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_012960805.1	S__GCA_012964845.1	0.672234386120528	0.672234386120528	0.672234386120528
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300027752_17	S__GCA_012964845.1	0.751726797303185	0.751726797303185	0.751726797303185
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905480315.1	0.782199519492725	0.782199519492725	0.782199519492725
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_905480315.1	0.579005404291519	0.579005404291519	0.579005404291519
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_905480315.1	0.655527092488767	0.655527092488767	0.655527092488767
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905480315.1	0.785419773364129	0.785419773364129	0.785419773364129
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905480315.1	0.820723501311841	0.820723501311841	0.820723501311841
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905480315.1	0.732134231459587	0.732134231459587	0.732134231459587
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905480315.1	0.825233305872829	0.825233305872829	0.825233305872829
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_905480315.1	0.879117354835656	0.879117354835656	0.879117354835656
5	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__IMGVR_UViG_3300038315_000065	S__GCA_905480315.1	-0.559927499107343	0.559927499107343	0.559927499107343
